concept_id,variety_id,orth,source_type,source_id,source_gloss,source_level,file,sheet,row,source_note,fallback_from
swim,yam,miawawat,excel,26-31,游泳,,2026學習詞表-42雅美語.xlsx,42雅美語,740,,
split,yam,pisisiin,excel,26-37,剖開,,2026學習詞表-42雅美語.xlsx,42雅美語,746,,
tie,yam,pikedengen,excel,26-38,綁住,,2026學習詞表-42雅美語.xlsx,42雅美語,747,,
pull,yam,pamingit,excel,26-39,拉,,2026學習詞表-42雅美語.xlsx,42雅美語,748,,
split,yam,aboaken,excel,26-40,劈(木材),,2026學習詞表-42雅美語.xlsx,42雅美語,749,,
hold,yam,aviten,excel,26-42,提著,,2026學習詞表-42雅美語.xlsx,42雅美語,751,,
hold,yam,kemkeman,excel,26-43,握著,,2026學習詞表-42雅美語.xlsx,42雅美語,752,,
tie,yam,vaovaoden,excel,26-44,捆綁,,2026學習詞表-42雅美語.xlsx,42雅美語,753,vowvowden/紅頭、朗島部落稱,
scratch,yam,kelekelehen,excel,26-56,搔癢,,2026學習詞表-42雅美語.xlsx,42雅美語,765,,
rub,yam,apisan,excel,26-85,揉搓(衣物),,2026學習詞表-42雅美語.xlsx,42雅美語,794,,
lie,yam,misiri,excel,26-88,側臥,,2026學習詞表-42雅美語.xlsx,42雅美語,797,meysiri/朗島部落稱,
fight,yam,mililiman,excel,26-96,打架,,2026學習詞表-42雅美語.xlsx,42雅美語,805,,
squeeze,yam,aslinen,excel,26-97,擠,,2026學習詞表-42雅美語.xlsx,42雅美語,806,,
dig,yam,kowkawan,excel,26-100,(用手)挖掘,,2026學習詞表-42雅美語.xlsx,42雅美語,809,kowkawan/朗島部落稱,
stand,yam,tanek,excel,26-105,起立,,2026學習詞表-42雅美語.xlsx,42雅美語,814,tomanek,
eat,yam,koman,excel,27-01,吃,,2026學習詞表-42雅美語.xlsx,42雅美語,816,,
suck,yam,cizopen,excel,27-02,吸,,2026學習詞表-42雅美語.xlsx,42雅美語,817,,
drink,yam,minom,excel,27-03,喝,,2026學習詞表-42雅美語.xlsx,42雅美語,818,,
vomit,yam,mota,excel,27-04,吐,,2026學習詞表-42雅美語.xlsx,42雅美語,819,motota一直吐,
bite,yam,ngetngeten,excel,27-05,咬,,2026學習詞表-42雅美語.xlsx,42雅美語,820,,
eat,yam,koman,excel,27-15,吃(東西),,2026學習詞表-42雅美語.xlsx,42雅美語,830,,
know,yam,katenngan,excel,28-02,知道,,2026學習詞表-42雅美語.xlsx,42雅美語,836,,
see,yam,cita,excel,28-03,看,,2026學習詞表-42雅美語.xlsx,42雅美語,837,,
say,yam,panci,excel,28-04,說,,2026學習詞表-42雅美語.xlsx,42雅美語,838,,
smell,yam,angnoen,excel,28-07,聞(如聞味道),,2026學習詞表-42雅美語.xlsx,42雅美語,841,,
hear,yam,amizingen,excel,28-19,聽,,2026學習詞表-42雅美語.xlsx,42雅美語,853,,
think,yam,nakenakemen,excel,28-25,想(思考),,2026學習詞表-42雅美語.xlsx,42雅美語,859,,
fear,yam,maniahey,excel,29-02,害怕,,2026學習詞表-42雅美語.xlsx,42雅美語,866,,
wash,yam,mipipis,excel,30-02,洗衣物,,2026學習詞表-42雅美語.xlsx,42雅美語,876,,
sleep,yam,mitkeh,excel,30-09,睡覺,,2026學習詞表-42雅美語.xlsx,42雅美語,883,,
kill,yam,mangigo,excel,30-10,殺牲畜,,2026學習詞表-42雅美語.xlsx,42雅美語,884,,
lie,yam,mirey,excel,30-16,躺臥,,2026學習詞表-42雅美語.xlsx,42雅美語,890,,
burn,yam,asleben,excel,30-20,燒(如燒稻草),,2026學習詞表-42雅美語.xlsx,42雅美語,894,meseleseleb,
hunt,yam,soziban,excel,30-25,陷獵,,2026學習詞表-42雅美語.xlsx,42雅美語,899,,
burn,yam,masleb,excel,30-54,燃燒,,2026學習詞表-42雅美語.xlsx,42雅美語,928,,
drink,yam,minom,excel,30-61,喝(水),,2026學習詞表-42雅美語.xlsx,42雅美語,935,minom 喝(ranom水),
sing,yam,mianoanood,excel,30-64,唱歌,,2026學習詞表-42雅美語.xlsx,42雅美語,938,,
play,yam,miyalalam,excel,30-65,玩耍,,2026學習詞表-42雅美語.xlsx,42雅美語,939,,
die,yam,mawakwak/mazakat,excel,31-01,死亡,,2026學習詞表-42雅美語.xlsx,42雅美語,941,與世長辭,
live,yam,maviay,excel,31-08,活的,,2026學習詞表-42雅美語.xlsx,42雅美語,948,,
heavy,yam,marehmet,excel,32-02,重(重量),,2026學習詞表-42雅美語.xlsx,42雅美語,963,,
big,yam,arako,excel,32-05,大的,,2026學習詞表-42雅美語.xlsx,42雅美語,966,,
cold,yam,marekmeh,excel,32-08,冷,,2026學習詞表-42雅美語.xlsx,42雅美語,969,,
small,yam,alikey,excel,32-09,小的,,2026學習詞表-42雅美語.xlsx,42雅美語,970,,
many,yam,aro,excel,32-10,多,,2026學習詞表-42雅美語.xlsx,42雅美語,971,,
cold,yam,marekmeh,excel,32-12,冰冷,,2026學習詞表-42雅美語.xlsx,42雅美語,973,,
few,yam,apereh,excel,32-14,少的,,2026學習詞表-42雅美語.xlsx,42雅美語,975,,
laugh,yam,maming,excel,32-16,笑,,2026學習詞表-42雅美語.xlsx,42雅美語,977,,
wet,yam,mavasa,excel,32-17,濕的,,2026學習詞表-42雅美語.xlsx,42雅美語,978,,
thick,yam,mavahakey,excel,32-19,厚的,,2026學習詞表-42雅美語.xlsx,42雅美語,980,,
thin,yam,mataripis,excel,32-21,薄的,,2026學習詞表-42雅美語.xlsx,42雅美語,982,,
dirty,yam,maloit,excel,32-22,髒,,2026學習詞表-42雅美語.xlsx,42雅美語,983,,
dry,yam,makjit,excel,32-28,乾的,,2026學習詞表-42雅美語.xlsx,42雅美語,989,,
new,yam,avayo,excel,32-31,新的,,2026學習詞表-42雅美語.xlsx,42雅美語,992,,
old,yam,adan,excel,32-32,舊的,,2026學習詞表-42雅美語.xlsx,42雅美語,993,,
near,yam,masngen,excel,32-33,近,,2026學習詞表-42雅美語.xlsx,42雅美語,994,,
bad,yam,makava,excel,32-35,壞掉,,2026學習詞表-42雅美語.xlsx,42雅美語,996,,
far,yam,marai,excel,32-37,遠,,2026學習詞表-42雅美語.xlsx,42雅美語,998,,
swell,yam,omlipad,excel,32-38,腫,,2026學習詞表-42雅美語.xlsx,42雅美語,999,,
smooth,yam,maraphes,excel,32-44,滑,,2026學習詞表-42雅美語.xlsx,42雅美語,1005,,
warm,yam,mehteng,excel,32-56,暖和,,2026學習詞表-42雅美語.xlsx,42雅美語,1017,,
dull,yam,mangaleh,excel,32-57,鈍的,,2026學習詞表-42雅美語.xlsx,42雅美語,1018,mangareh/朗島部落稱,
straight,yam,matazineng,excel,32-65,直,,2026學習詞表-42雅美語.xlsx,42雅美語,1026,,
full,yam,mapno,excel,32-66,滿了,,2026學習詞表-42雅美語.xlsx,42雅美語,1027,,
wide,yam,mawazey na,excel,32-68,(空間)寬敞,,2026學習詞表-42雅美語.xlsx,42雅美語,1029,,
correct,yam,manoyong,excel,32-69,正確,,2026學習詞表-42雅美語.xlsx,42雅美語,1030,,
long,yam,anaro,excel,32-74,長的,,2026學習詞表-42雅美語.xlsx,42雅美語,1035,,
short,yam,alinged,excel,32-76,短,,2026學習詞表-42雅美語.xlsx,42雅美語,1037,,
full,yam,mapno,excel,32-79,滿滿,,2026學習詞表-42雅美語.xlsx,42雅美語,1040,,
wipe,yam,linasan,excel,33-06,擦拭,,2026學習詞表-42雅美語.xlsx,42雅美語,1048,,
throw,yam,ipipowa,excel,34-19,丟棄,,2026學習詞表-42雅美語.xlsx,42雅美語,1069,ipepowa/朗島部落稱,
count,yam,vilangan,excel,34-29,數(計算),,2026學習詞表-42雅美語.xlsx,42雅美語,1079,,
good,yam,apiya,excel,34-34,好,,2026學習詞表-42雅美語.xlsx,42雅美語,1084,,
not,yam,beken / ta ori,excel,35-03,不是(回答用),,2026學習詞表-42雅美語.xlsx,42雅美語,1092,,
because,yam,ta,excel,36-05,因為,,2026學習詞表-42雅美語.xlsx,42雅美語,1101,,
and,yam,aka,excel,36-18,和,,2026學習詞表-42雅美語.xlsx,42雅美語,1114,,
if,yam,no,excel,36-22,如果,,2026學習詞表-42雅美語.xlsx,42雅美語,1118,,
one,sak,cacay,excel,01-01,一,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,5,,
two,sak,tusa,excel,01-02,二,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,6,,
three,sak,tulu,excel,01-03,三,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,7,,
four,sak,sepat,excel,01-04,四,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,8,,
five,sak,lima,excel,01-05,五,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,9,,
six,sak,enem,excel,01-06,六,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,10,,
seven,sak,pitu,excel,01-07,七,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,11,,
eight,sak,walu,excel,01-08,八,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,12,,
nine,sak,siwa,excel,01-09,九,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,13,,
ten,sak,cacay a bataan,excel,01-10,十,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,14,,
twenty,sak,tusa a bataan,excel,01-20,二十,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,24,,
hundred,sak,lasubu,excel,01-34,百,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,38,,
hundred,sak,cacay a lasubu,excel,01-35,一百,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,39,,
some,sak,adiding,excel,01-38,一些,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,42,,
all,sak,hamin,excel,01-43,全部,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,47,,
few,sak,adidiʼ,excel,01-44,一點點,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,48,,
you_singular,sak,kisu,excel,02-01,你,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,51,,
i,sak,kaku,excel,02-02,我,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,52,,
he,sak,ciniza/cinida,excel,02-03,他,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,53,,
you_plural,sak,kamu,excel,02-04,你們,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,54,,
we,sak,kami,excel,02-05,我們,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,55,,
they,sak,kuheni/uheni,excel,02-06,他們,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,56,,
we,sak,kami,excel,02-13,我們(排除式),,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,63,,
we,sak,kita,excel,02-14,咱們(包含式),,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,64,,
that,sak,kuyza/ kuyda/uyda,excel,02-16,那個,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,66,,
this,sak,kuyni/uyni,excel,02-17,這個,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,67,,
here,sak,tini,excel,02-18,這裡,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,68,,
there,sak,tiza/ tida,excel,02-19,那裡,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,69,,
what,sak,canan,excel,03-02,什麼,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,73,,
how,sak,mahica,excel,03-03,如何,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,74,,
when,sak,ayaan,excel,03-04,何時(未發生),,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,75,,
who,sak,cima,excel,03-05,誰,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,76,,
where,sak,cuwa,excel,03-07,哪裡,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,78,,
how,sak,mahica,excel,03-09,怎麼,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,80,,
where,sak,i cuwa,excel,03-12,什麼地方,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,83,,
when,sak,nayaan,excel,03-13,何時(已發生),,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,84,a yaan指何時（未發生）,
father,sak,ama,excel,04-01,爸爸,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,87,,
mother,sak,ina,excel,04-02,媽媽,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,88,,
wife,sak,acawa,excel,04-07,配偶,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,93,,
husband,sak,acawa,excel,04-07,配偶,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,93,,
husband,sak,acawa,excel,04-15,丈夫,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,101,,
name,sak,ngangan,excel,05-01,名字,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,114,,
child,sak,wawa,excel,05-05,孩童,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,118,,
woman,sak,tatayna,excel,05-07,女性,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,120,,
man,sak,tatama,excel,05-08,男性,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,121,,
person,sak,tademaw/tamdaw,excel,05-09,人,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,122,,
ear,sak,tangila,excel,06-01,耳朵,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,140,,
leg,sak,padahaw/cepi’,excel,06-02,大腿,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,141,,
eye,sak,mata,excel,06-03,眼睛,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,142,,
mouth,sak,laway,excel,06-05,嘴巴,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,144,,
head,sak,tangah,excel,06-06,頭,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,145,,
fingernail,sak,kanus,excel,06-07,指甲,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,146,,
hand,sak,lima,excel,06-08,手,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,147,,
nose,sak,cihek,excel,06-10,鼻子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,149,,
foot,sak,kukuʼ,excel,06-11,腳,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,150,,
tooth,sak,ngipen,excel,06-12,牙齒,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,151,,
hair,sak,bukes,excel,06-13,頭髮,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,152,,
blood,sak,izang/ idang,excel,06-14,血,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,153,,
meat,sak,titi/heci/basis,excel,06-15,肉,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,154,,
belly,sak,bili,excel,06-17,肚子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,156,,
breast,sak,cucu,excel,06-18,乳房,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,157,,
back,sak,kulul,excel,06-22,背部,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,161,,
skin,sak,banges,excel,06-23,皮,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,162,,
heart,sak,balucuʼ,excel,06-28,心臟,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,167,,
knee,sak,tusuz/ tusud,excel,06-31,膝蓋,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,170,,
liver,sak,atay,excel,06-34,肝臟,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,173,,
fat,sak,simal,excel,06-37,油脂,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,176,,
tongue,sak,sema,excel,06-42,舌頭,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,181,,
neck,sak,liel,excel,06-47,脖子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,186,,
neck,sak,ailuc,excel,06-52,頸子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,191,,
tail,sak,kikul,excel,07-01,尾巴,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,197,,
dog,sak,wacu,excel,07-03,狗,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,199,,
bird,sak,ayam,excel,07-06,鳥,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,202,,
fish,sak,buting,excel,07-07,魚,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,203,,
snake,sak,bau,excel,07-19,蛇,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,215,,
louse,sak,kutu,excel,07-33,頭蝨,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,229,,
worm,sak,atikak,excel,07-39,蚯蚓,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,235,,
wing,sak,sakubad,excel,07-49,翅膀,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,245,,
horn,sak,ngawaʼ,excel,07-64,(動物的)角,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,260,,
tree,sak,kilang,excel,08-03,樹,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,265,,
leaf,sak,papah,excel,08-06,葉子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,268,,
flower,sak,balu/hana,excel,08-09,花朵,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,271,,
stick,sak,ciid,excel,08-15,樹枝,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,277,,
fruit,sak,heci,excel,08-16,(植物的)果實,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,278,,
grass,sak,lutuk,excel,08-20,草,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,282,,
fruit,sak,heci,excel,08-24,水果,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,286,,
root,sak,lamit,excel,08-28,樹根,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,290,,
seed,sak,sapaluma,excel,08-44,種子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,306,,
rope,sak,lait/laic,excel,09-15,繩索,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,335,,
stick,sak,ciid,excel,09-18,枝條,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,338,,
ash,sak,abu,excel,09-49,炭灰,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,369,,
road,sak,zazan/ dadan,excel,10-01,道路,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,393,,
wind,sak,bali,excel,10-04,風,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,396,,
sand,sak,bunak/liken,excel,10-05,沙子,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,397,,
earth,sak,lalaʼ,excel,10-06,泥土,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,398,,
river,sak,sauwac/talawadaw,excel,10-07,河流,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,399,,
lake,sak,banaw,excel,10-08,湖泊,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,400,,
forest,sak,kilakilangan,excel,10-09,森林,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,401,,
sun,sak,cilal,excel,11-02,太陽,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,417,,
moon,sak,bulad,excel,11-03,月亮,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,418,,
sky,sak,tapuku,excel,11-04,天空,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,419,,
star,sak,bunac,excel,11-05,星星,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,420,,
rain,sak,udad,excel,11-06,雨,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,421,,
snow,sak,sulda/suleda,excel,11-07,雪,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,422,,
cloud,sak,ladem,excel,11-12,雲,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,427,,
smoke,sak,wacah,excel,11-13,煙,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,428,,
fire,sak,lamal,excel,11-17,火,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,432,,
ice,sak,kuli,excel,11-18,冰,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,433,,
stone,sak,baʼtu,excel,12-05,石頭,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,454,,
night,sak,sandeb/labi,excel,13-02,晚上,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,471,,
day,sak,demiad,excel,13-07,白天,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,476,,
night,sak,labi,excel,13-22,夜,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,491,,
year,sak,mihcaan,excel,13-28,年,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,497,,
in,sak,labu,excel,14-01,裡面,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,502,,
at,sak,icuwa,excel,14-02,在某處,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,503,,
right,sak,kawanan,excel,14-10,右邊,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,511,,
left,sak,kawili,excel,14-11,左邊,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,512,,
water,sak,nanum,excel,21-02,水,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,601,,
salt,sak,cikah,excel,21-07,鹽,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,606,,
egg,sak,tiʼkuk,excel,21-09,蛋,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,608,,
white,sak,sanglacay/salengacay,excel,22-01,白色的,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,626,,
black,sak,lumeniʼay,excel,22-02,黑色的,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,627,,
red,sak,sumanahay,excel,22-03,紅色的,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,628,,
yellow,sak,takuliyaway/kalawlaway,excel,22-05,黃色的,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,630,,
green,sak,langdaway,excel,22-08,綠色的,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,633,,
give,sak,pabeli,excel,25-07,給,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,663,,
come,sak,awza/ awda,excel,25-08,來,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,664,,
walk,sak,culil,excel,25-10,走路,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,666,,
fly,sak,bahel,excel,25-12,飛,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,668,,
fall,sak,mapeluʼ,excel,25-26,(植物的果實)掉落,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,682,,
sit,sak,eneng,excel,25-43,坐著,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,699,,
stand,sak,tizeng/ tideng,excel,25-44,站著,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,700,,
sit,sak,eneng,excel,26-03,坐下,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,712,,
hit,sak,tiik,excel,26-08,打(人),,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,717,,
stab,sak,cucuk,excel,26-09,刺,,2026學習詞表-43撒奇萊雅語.xlsx,43撒奇萊雅語,718,,
